,text,label
4530,VHP plans “Ghar Wapsi” for West Indian cricketers ahead of World Cup 2015 Squad selection,1
4531,"Woman Doesn’t Want Her Breast Cancer To Get Cured, Says It’s Very Close To Her Heart",1
4532,CBI can't be asked to probe any and every matter; says Calcutta high court,0
4533,Pranab da launches his own Facebook page to counter Mamata’s campaign »,1
4534,China: Millions Get Vaccinated After Stampede At Vaccine Centre; People Stumbled On Syringes,1
4535,Leave service charge column blank for diners; Centre tells states; eateries,0
4536,McNally case: Shrachi co moves SC against new applicant's entry,0
4537,Ram Jethmalani offers to appear for petitioner in Lord Ram case,1
4538,Telangana: Two professors put up a fight; but lose the battle,0
4539,Manju Warrier turns housewife again; to star with Joy Mathew next,0
4540,"Hours after SC gave Delhi govt control over transfer-posting, Arvind Kejriwal transfers LG",1
4541,COMIC: PM Narendra Modi trolls Nitish Kumar and Sagarika Ghose,1
4542,Twitter introduces button to mute retweets of compliments,1
4543,Stop strays; cattle from eating plastic trash at Neral-Karjat road,0
4544,Arnold Schwarzenegger assaulted during event in South Africa,0
4545,"Coverage of Rahul Gandhi’s 41st birthday function in 10, Janpath »",1
4546,Kaziranga levies highest-ever fine for speed limit violation,0
4547,UnReal Toon: How the tables turned after Supreme Court declared Sec 66A of IT Act unconstitutional,1
4548,Cosmetics giant L’Oréal may replace aging Ash with ageless Simi Garewal as brand ambassador »,1
4549,US Congress Likely To Re-Appoint Donald Trump As The President After Media Houses Run Out Of News,1
4550,I haven't lost my Indian accent because I'm not trying to blend in: Kunal Nayyar,0
4551,Son lost to Covid; ex-MLA gets daughter-in-law remarried in Odisha,0
4552,Over-Enthusiastic Student Develops COVID-19 Vaccine For Inanimate Objects To Contain The Spread,1
4553,Tiger kills fisherman; year's death toll in Sunderbans is 16,0
4554,Mumbai: Court finds merit in ED objection to Joshi bail plea,0
4555,Adoption not possible without Central Adoption Resource Authority,0
4556,Seven states; NIA in talks with Jharkhand cops for technology-sharing,0
4557,Singer Abhijeet Bhattacharya in trouble over tweet against female journalist,0
4558,BJP MLA has amassed property worth crores; claims Vasundhara Raje group,0
4559,"Pakistan claims aliens conducted surgical strike, rubbishes presence of Indian army",1
4560,COMIC: When Narendra Modi lashed out at the Opposition,1
4561,McKinsey PowerPoint slide auctioned for record 5 million pounds in Sotheby art auction »,1
4562,Companies cut Russia operations and trade as sanctions tighten,0
4563,"After Indian cricket, Star TV now grabs “C.I.D” for INR 385.1 crore »",1
4564,Mumbai: Nawab says he sought SIT inquiry; will open secrets of 'private army',0
4565,Truecaller notification will have Sonu Sood’s image as his help reaches people before they ask for help,1
4566,Save energy: IIT-Bengaluru professor drives home message using solar bus,0
4567,Entrepreneurs heap praises on CM for Jharkhand's land policy,0
4568,China Manufactures #BoycottChina T-shirts and banners anticipating the Boycott China campaign,1
4569,Indian Cricket Commentators begin review of Game of Thrones,1
4570,Japan to require regional banks to contain bond-holding risk-Nikkei,0
4571,Boy shuns electronic gadgets for 5 days; Parents panic,1
4572,Narendra Modi's 'leela laher' to arrive in Gujarat with Narmada nod,0
4573,Mumbai: BMC releases its draft voters list with 7 lakh additional names,0
4574,Uttar Pradesh: Man goes missing; ransom demanded; body found a week later,0
4575,Makar Sankranti: Patna Dairy to supply 30 lakh litres of Sudha milk,0
4576,Cairn India to pay $0.1 mn if it fails to meet exploration commitment in oil blocks,0
4577,Man booked for stealing Maharashtra police’s meme,1
4578,UnReal Toon: USCIRF at work,1
4579,Soon; crash barriers at 200 spots to cut road fatalities in Gurugram,0
4580,Married couple suffers jaw fractures after smiling incessantly during their wedding reception,1
4581,Maharashtra CM Uddhav Thackeray orders a panel for SGNP dwellers' rehab,0
4582,Rain: Schools in Chennai; Kancheepuram and Tiruvallur districts to remain closed on Monday,0
4583,"BREAKING: Twitter Restricts PM Modi’s Account, Can Only Send DMs And Wish Birthdays",1
4584,UPA to introduce “Right to Happiness” bill during the Monsoon session »,1
4585,Agriculture implements worth Rs 6 crore distributed to farmers in Thanjavur,0
4586,Car in flames on ORR; man tries to slow down to exit; burnt alive,0
4587,Government approves HRD Ministry's proposal of constructing new schools,0
4588,PETA Officers Reach Kabul To Rescue US Military Dogs,1
4589,Coronavirus: China lacked a 'zero Covid' exit plan. Its people are paying the price,0
4590,Final-yr PG students jittery about working in GMCH's Covid ward,0
4591,Palamu millet products suffer due to lack of interest among farmers,0
4592,Batman sends resume to selection committee to become Lokpal of India »,1
4593,Glowing balloons; headbands & halos cut a sparkling red carpet for the New Year,0
4594,Arvind Kejriwal demands Modi’s resignation after British Airways irks Sachin,1
4595,Karnataka election 2018: Actor-politician M H Ambareesh keeps his supporters guessing,0
4596,Gujarat dairies in a quandary over milk surplus owing to decrease in demand,0
4597,Get ready for three hours of morning fun; frolic and fitness in Pune's Wakad this Sunday,0
4598,Consider issues raised in plea for Adar Poonawalla security: Bombay HC,0
4599,National Green Tribunal directs panel to verify private forest status,0
4600,Kolkata: Classes on CPR to cut down deaths due to cardiac arrest,0
4601,Anjuna-Caisua panchas members write to DoP on sarpanch polls,0
4602,Bollywood To Host An Award  Show For Mumbai Police Personnel For Their Courage And Bravery In Rohit Shetty’s Movies,1
4603,Manish Sisodia of Aam Aadmi Party booked for for violation of National Flag Act,0
4604,ICC to organize exhibition T-20 match between Kejriwal and Jaitley to settle differences,1
4605,Indian History Congress highlights concerns over revision of textbooks,0
4606,Sonu Sood Arranges Bus For Kashmiri Pandits After Watching The Kashmir Files,1
4607,CID Fame Daya Seen Near Taj Mahal,1
4608,Student succumbs to her injuries after fall from fifth floor,0
4609,UnReal Toon: Arvind Kejriwal reacts to PM Modi offering a glass of water to Bhagwant Mann,1
4610,Hussain Kuwajerwala: I love eating parathas outside Gurgaon offices,0
4611,Andhra Pradesh: Groundwater in Krishna villages turns saltier,0
4612,Homophobic Man Refuses To Get Fucked By Hiss Boss For Promotion,1
4613,Action ordered against former PHED secretary Sandeep Verma; for irregularities,0
4614,Sachin Tendulkar congratulates Virat Kohli on his brilliant 95 run inning,1
4615,Uttarakhand govt cancels board exams for Class X; postpones them for Class XII,0
4616,NHAI; Jaipur Development Authority lock horns over rotary on Agra Road,0
4617,In Tweets: Indian celebs answer Cheryl’s birthday math problem,1
4618,Robber snatches CISF man's phone; pushes him off train in Chennai,0
4619,Hrithik Roshan’s Super 30 Student Fails Class XII; Is Bollywood Taking Method Acting Too Far?,1
4620,Covid Positive Food Blogger Gives 1/5 Rating To The NGO That Delivered Food During Her Home Isolation,1
4621,First snowfall of season in Shimla; temperature dips in region,0
4622,Four Upper Caste Men Booked Under SC/ST Atrocities Act For Asking A Dalit Guy To Clean Their Phone Memory,1
4623,Have an acre of agriculture land? Growing 20 trees may become mandatory,0
4624,Two days to Rajendra Nagar bypoll; election body pulls out all stops to maximise turnout,0
4625,BMC cuts 25% funds for gardens but gives Rs 6 crore for Shivaji Park; Congress cries foul,0
4626,Consider plea of hospital with surplus vaccine vials near expiry: Bombay HC,0
4627,Shinde made CM with a 'heavy heart'; says Maharashtra BJP chief,0
4628,5 hosps asked to pay back Covid patients what they overcharged,0
4629,Royal Stag dumps Bhajji after he “makes it large” »,1
4630,One in four Indians believes India fought Britain during the World War One,0
4631,Pune civic body shuts down illegal transfer of funds for projects and locations,0
4632,Barkatullah University faculty not enthused with online admission,0
4633,SNG girls storm into Nagpur District Youth Basketball semifinal,0
4634,Kejriwal mulls Odd-Even formula to bring down intolerance levels in Delhi,1
4635,Australia's ANZ 3rd qtr profit up 5 pct on half-year average,0
4636,Facebook Wall: Politicians take to social media after GST bill gets passed in Rajya Sabha,1
4637,Jaipur: Separate test for labourers going back to other states,0
4638,Number of new cases dips as 190 test positive for Covid-19 in Bihar,0
4639,Singers Chitra Pai and Sam Shiva perform at 'Arts and Medicine' show,0
4640,Trichy Corporation revives Srirangam bus stand plan; to acquire private land,0
4641,Jhumpa Lahiri's advice to aspiring writers: Translate literature that you love and admire,0
4642,ISIS Condemns the Arrest of Mohd Zubair,1
4643,PMO unveils ‘image makeover strategy’ for Dr.Manmohan Singh »,1
4644,Donald trump uses Image processing technology to count whether 7 million people attended the roadshow,1
4645,UnReal Primer: Everything you wanted to know about LitFests but were afraid to ask,1
4646,"After Facebook and Twitter, The Leaning Tower of Pisa Claimed to Lean Left Too",1
4647,How demonetisation has affected tipping,1
4648,Gym Freak Gets Himself Infected With Corona After Government Gives Nod To Use Steroids To Treat CoronaVirus.,1
4649,Saif Ali Khan: This is the same team that won the bloody World Cup; isn't it?,0
4650,Air Pollution Won’t Effect You If You Stop Breathing: WHO On Delhi Air Pollution,1
4651,Congress says moving Rita Bahuguna Joshi to BJP was a deliberate strategy by Prashant Kishor,1
4652,Coimbatore bus drivers told not to talk to women seated next to them,0
4653,Apple updates iPhone with Face ID working while wearing mask too,1
4654,Roadies contestant says he can’t get Corona because he earned immunity in a task,1
4655,Kolkata metro disaster: From dingy slum rooms to AC hotel comfort in three hours,0
4656,Daily jabs again touch 35;000 in Ahmedabad; 3 lakh in Gujarat,0
4657,Traffic cops to rev up drive against rule violations during peak hours,0
4658,Women Association requests Modi Govt To Keep Beauty Parlours Under Essential Services during #21DaysLockDown,1
4659,"UnReal Toon: Dear brothers and sisters from Nepal, we are with you",1
4660,Sonu Sood mistakenly sends Ranu Mondal back to Railway Station,1
4661,Dilwale gets second wind as grateful bhakts throng theatres to watch it,1
4662,AAP's water; energy concerns admirable - but not best way: R K Pachauri,0
4663,SE Asia Stocks-Largely up on French election relief rally; Indonesia hits record high,0
4664,Facebook Wall: Players react to Australians beating New Zealand to lift the 2015 World Cup,1
4665,DCP's retirement to aggravate vacancy problem in Nagpur police,0
4666,AI extends direct services from Kolkata to London till year end,0
4667,Around 23L voters under 40 to impact verdict in 12 assembly seats of district,0
4668,10 more things that prove that the Modi wave is dead,1
4669,Bipasha Basu likely to go public about her relationship with Karan,0
4670,6 Sri Lankans held with 28;000 in fake Indian currency at IGI Airport,0
4671,Plea against reserving hotel rooms for govt officials dismissed: HC,0
4672,Pakistan lawyer moves court to bring back 'Dancing Girl' from India,0
4673,Pakistani man speaking fluent English at Karachi airport arrested by security persons after they mistook him for an Indian,1
4674,"Government appoints Lalit Modi to conduct 2G auctions in transparent, objective manner »",1
4675,"iPhone 15 will be gender fluid, face detector can detect multiple faces of one person",1
4676,'You've got a gift': 7 arrested by UP STF for helping gang of foreigners,0
4677,BSP comes up with new slogan ‘Choli ke peeche kya hai’ to counter EC’s move to cover statues »,1
4678,“Placards Now Costlier Due To GST” Clarifies Sonam And Swara As Reason For Not Outraging On Twinkle Case,1
4679,A throwback to Christmas Eve in Hyderabad as told by Santha John,0
4680,Gold tumbles on stockists selling; falls Rs 510 on weak global cues,0
4681,Maharashtra: AAP wins 145 village poll seats of 300 it contested,0
4682,General V K Singh vs A K Antony: A scene out of Sholay »,1
4683,Chinese lawmaker pitches 'Red genes' project to 'preserve' Communist ethos of country,0
4684,Governors office sends Sanjay Dutt pardon plea to home department,0
4685,Tiger Shroff and Shraddha Kapoor's 'Jiya jale' moment in 'Baaghi',0
4686,Irked over fights between wife and mother; man jumps off fifth floor; dies,0
4687,How active was Mehbooba Mufti after she became a J&K legislator?,0
4688,Entire HR Team On Leave After Office Elevator Goes Under Maintenance,1
4689,Saat Bhai Champa written update; April 24; 2018: Raghav and Parul promise to stay together,0
